entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode,run_id,scenario_id,scenario_name,scenario_mode,htf_alignment_id,htf_alignment_value,break_even_id,break_even_value,preset,tester_ini,year,month,symbol_break_even,session_break_even,entry_pattern_break_even
2025.03.18 10:15:00,2025.03.18 16:15:00,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.03.18 10:00:00,10,7,16,london,2025.03.18 07:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,149.72500000,PERIOD_M15,htf_soft_alignment,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_break_above_without_higher_pullback,true,149.86300000,149.78800000,149.86300000,recent_equal_highs,0.2647,session_high|opening_range_high|neckline_level,149.78800000,false,true,true,false,1.50,150.19900000,149.79100000,149.76700000,149.51900000,150.19900000,0.27200000,-0.0882,149.51900000,149.51900000,true,false,none,0.0000,,-1,0.5037,0.8603,time,false,false,false,true,-0.0882,0.0000,-1.92,0.00,0.00,-1.92,0.120,1.500,24,0.09057143,18.00,5.000,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,990,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,USDJPY|time_30min_and_0_5r_break_even,london|time_30min_and_0_5r_break_even,inverse_head_and_shoulders|time_30min_and_0_5r_break_even
2025.03.18 16:15:00,2025.03.18 17:19:30,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.03.18 16:00:00,16,13,22,london_newyork_overlap,2025.03.18 13:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,163.54800000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,163.54000000,163.40700000,163.40700000,wick_cluster_zone,0.2945,neckline_level,163.54800000,false,true,true,false,1.50,163.07500000,163.48800000,163.07400000,163.76300000,163.07500000,0.27500000,1.5055,163.76300000,163.76300000,true,true,time_30min_0_5r_close,0.8909,2025.03.18 16:45:00,3,1.5055,0.5927,tp,false,false,true,false,0.8909,0.6145,33.17,0.00,0.00,33.17,0.120,1.502,4,0.16335714,30.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,992,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,EURJPY|time_30min_and_0_5r_break_even,london_newyork_overlap|time_30min_and_0_5r_break_even,head_and_shoulders|time_30min_and_0_5r_break_even
2025.03.18 19:15:00,2025.03.19 01:15:00,session_reversal_pullback_all_symbols_first120,EURUSD,LONG,2025.03.18 19:00:00,19,16,1,new_york,2025.03.18 16:00,0,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.09236000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,1.09318000,1.09289000,1.09333000,pre_session_high,0.0980,session_high|opening_range_high|neckline_level,1.09318000,false,true,true,false,1.50,1.09691000,1.09308000,1.09448000,1.09053000,1.09691000,0.00255000,0.5490,1.09053000,1.09053000,true,true,time_30min_0_5r_close,0.5216,2025.03.18 20:00:00,4,0.5490,0.3176,time,false,false,false,true,0.5216,0.0275,11.20,0.00,-0.48,10.72,0.080,1.502,24,0.00124143,18.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,997,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,EURUSD|time_30min_and_0_5r_break_even,new_york|time_30min_and_0_5r_break_even,inverse_head_and_shoulders|time_30min_and_0_5r_break_even
2025.03.18 19:15:00,2025.03.19 01:15:00,session_reversal_pullback_all_symbols_first120,GBPJPY,LONG,2025.03.18 19:00:00,19,16,1,new_york,2025.03.18 16:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,194.23900000,PERIOD_M15,htf_soft_alignment,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,194.50000000,194.32200000,194.50000000,round_number,0.3184,session_high|opening_range_high|neckline_level,194.32200000,false,true,true,false,1.50,195.13400000,194.32900000,194.07600000,193.79200000,195.13400000,0.53700000,-0.4711,193.79200000,193.79200000,true,false,none,0.0000,,-1,0.1173,0.9069,time,false,false,false,true,-0.4711,0.0000,-10.14,0.00,0.22,-9.92,0.060,1.499,24,0.25464286,38.00,5.000,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,996,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,GBPJPY|time_30min_and_0_5r_break_even,new_york|time_30min_and_0_5r_break_even,inverse_head_and_shoulders|time_30min_and_0_5r_break_even
2025.03.18 19:15:00,2025.03.19 01:15:00,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.03.18 19:00:00,19,16,1,new_york,2025.03.18 16:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.29770000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,1.29873000,1.29859000,1.29873000,previous_week_high,0.0139,session_high|opening_range_high|neckline_level,1.29868000,false,true,true,false,1.50,1.30408000,1.29868000,1.30024000,1.29508000,1.30408000,0.00360000,0.4333,1.29508000,1.29508000,true,true,time_30min_0_5r_close,0.5667,2025.03.18 22:00:00,12,0.6083,0.2944,time,false,false,false,true,0.5667,-0.1333,9.36,0.00,-0.07,9.29,0.060,1.500,24,0.00121786,20.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,995,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,GBPUSD|time_30min_and_0_5r_break_even,new_york|time_30min_and_0_5r_break_even,inverse_head_and_shoulders|time_30min_and_0_5r_break_even
2025.03.18 19:15:00,2025.03.19 01:15:00,session_reversal_pullback_all_symbols_first120,EURJPY,LONG,2025.03.18 19:00:00,19,16,1,new_york,2025.03.18 16:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,163.48200000,PERIOD_M15,htf_soft_alignment,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,163.57200000,163.48912500,164.00000000,round_number,0.7717,session_high|opening_range_high|neckline_level,163.57200000,false,true,true,false,1.50,164.41200000,163.56400000,163.38700000,162.99900000,164.41200000,0.56500000,-0.3133,162.99900000,162.99900000,true,false,none,0.0000,,-1,0.0142,0.7080,time,false,false,false,true,-0.3133,0.0000,-5.91,0.00,0.06,-5.85,0.050,1.501,24,0.24592857,30.00,5.000,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,994,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,EURJPY|time_30min_and_0_5r_break_even,new_york|time_30min_and_0_5r_break_even,inverse_head_and_shoulders|time_30min_and_0_5r_break_even
2025.03.19 10:15:01,2025.03.19 10:37:38,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.03.19 10:00:00,10,7,16,london,2025.03.19 07:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,163.25400000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,163.25400000,163.09000000,163.09000000,current_day_low,0.1852,neckline_level,163.25400000,false,true,true,false,1.50,162.55800000,163.16500000,162.55700000,163.57000000,162.55800000,0.40500000,1.5012,163.57000000,163.57000000,true,false,none,0.0000,,-1,1.5012,0.7284,tp,false,false,true,false,1.5012,0.0000,32.47,0.00,0.00,32.47,0.080,1.499,1,0.16985714,30.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,1002,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,EURJPY|time_30min_and_0_5r_break_even,london|time_30min_and_0_5r_break_even,head_and_shoulders|time_30min_and_0_5r_break_even
2025.03.19 16:15:00,2025.03.19 16:41:59,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.03.19 16:00:00,16,13,22,london_newyork_overlap,2025.03.19 13:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,149.78300000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,149.83400000,149.78300000,149.84300000,pre_session_high,0.1138,session_high|opening_range_high|neckline_level,149.83400000,false,true,true,false,1.50,150.01400000,149.82900000,150.01500000,149.70600000,150.01400000,0.12300000,1.5122,149.70600000,149.70600000,true,false,none,0.0000,,-1,1.5122,0.7642,tp,false,false,true,false,1.5122,0.0000,33.48,0.00,0.00,33.48,0.270,1.504,1,0.09100000,16.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,1004,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,USDJPY|time_30min_and_0_5r_break_even,london_newyork_overlap|time_30min_and_0_5r_break_even,double_bottom|time_30min_and_0_5r_break_even
2025.03.19 16:15:00,2025.03.19 20:17:16,session_reversal_pullback_all_symbols_first120,EURUSD,SHORT,2025.03.19 16:00:00,16,13,22,london_newyork_overlap,2025.03.19 13:00,0,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.08984000,PERIOD_M5,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,1.08984000,1.08958000,1.08944000,wick_cluster_zone,0.2083,session_low|opening_range_low|neckline_level,1.08984000,false,true,true,false,1.50,1.08726000,1.08979000,1.08726000,1.09147000,1.08726000,0.00168000,1.5060,1.09147000,1.09147000,true,true,time_30min_0_5r_close,0.8810,2025.03.19 17:45:00,7,1.5060,0.3095,tp,false,false,true,false,0.8810,0.6250,32.89,0.00,0.00,32.89,0.130,1.506,16,0.00090857,18.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,1005,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,EURUSD|time_30min_and_0_5r_break_even,london_newyork_overlap|time_30min_and_0_5r_break_even,head_and_shoulders|time_30min_and_0_5r_break_even
2025.03.20 03:30:00,2025.03.20 09:30:00,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.03.20 03:15:00,3,0,9,tokyo,2025.03.20 00:00,15,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,148.54000000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_break_below_without_lower_pullback|H1_NONE_break_below_without_lower_pullback,true,148.51600000,148.47000000,148.47000000,recent_equal_lows,0.1245,neckline_level,148.54000000,false,true,true,false,1.50,148.12800000,148.50100000,148.19400000,148.75000000,148.12800000,0.24900000,1.2329,148.75000000,148.75000000,true,true,time_30min_0_5r_close,0.5984,2025.03.20 04:00:00,3,1.2329,0.0602,time,false,false,false,true,0.5984,0.6345,26.93,0.00,0.00,26.93,0.130,1.498,24,0.10428571,15.00,4.700,other,false,not_invalidated,DEAL_REASON_EXPERT,1008,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,USDJPY|time_30min_and_0_5r_break_even,tokyo|time_30min_and_0_5r_break_even,head_and_shoulders|time_30min_and_0_5r_break_even
2025.03.20 16:15:00,2025.03.20 16:59:15,session_reversal_pullback_all_symbols_first120,GBPJPY,SHORT,2025.03.20 16:00:00,16,13,22,london_newyork_overlap,2025.03.20 13:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,192.43900000,PERIOD_M15,htf_soft_alignment,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,192.43900000,192.27425000,192.27425000,recent_equal_lows,0.2989,neckline_level,192.43900000,false,true,true,false,1.50,191.78900000,192.39500000,192.80200000,192.79900000,191.78900000,0.40400000,-1.0074,192.79900000,192.79900000,true,false,none,0.0000,,-1,0.5743,1.0074,full_sl,true,false,false,false,-1.0074,0.0000,-21.88,0.00,0.00,-21.88,0.080,1.500,2,0.27921429,38.00,5.200,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,1012,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,GBPJPY|time_30min_and_0_5r_break_even,london_newyork_overlap|time_30min_and_0_5r_break_even,double_top|time_30min_and_0_5r_break_even
2025.03.20 16:15:00,2025.03.20 17:00:45,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.03.20 16:00:00,16,13,22,london_newyork_overlap,2025.03.20 13:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,160.99500000,PERIOD_M5,htf_soft_alignment,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,160.99500000,160.88083333,160.88083333,recent_equal_lows,0.4140,neckline_level,160.99500000,false,true,true,false,1.50,160.60500000,160.98600000,161.24000000,161.24000000,160.60500000,0.25400000,-1.0000,161.24000000,161.24000000,true,false,none,0.0000,,-1,1.0197,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-22.18,0.00,0.00,-22.18,0.130,1.500,3,0.21721429,31.00,5.500,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,1011,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,EURJPY|time_30min_and_0_5r_break_even,london_newyork_overlap|time_30min_and_0_5r_break_even,head_and_shoulders|time_30min_and_0_5r_break_even
2025.03.20 16:15:00,2025.03.20 17:02:11,session_reversal_pullback_all_symbols_first120,GBPUSD,SHORT,2025.03.20 16:00:00,16,13,22,london_newyork_overlap,2025.03.20 13:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.29508000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_break_below_without_lower_pullback|H1_NONE_break_below_without_lower_pullback,true,1.29508000,1.29476000,1.29476000,pre_session_low,0.0820,neckline_level,1.29508000,false,true,true,false,1.50,1.29304000,1.29486000,1.29609000,1.29608000,1.29304000,0.00122000,-1.0082,1.29608000,1.29608000,true,false,none,0.0000,,-1,1.0984,1.0082,full_sl,true,false,false,false,-1.0082,0.0000,-22.14,0.00,0.00,-22.14,0.180,1.492,3,0.00119714,20.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,1014,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,GBPUSD|time_30min_and_0_5r_break_even,london_newyork_overlap|time_30min_and_0_5r_break_even,double_top|time_30min_and_0_5r_break_even
2025.03.20 16:15:00,2025.03.20 17:04:08,session_reversal_pullback_all_symbols_first120,EURUSD,SHORT,2025.03.20 16:00:00,16,13,22,london_newyork_overlap,2025.03.20 13:00,0,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.08386000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_break_below_without_lower_pullback|H1_NONE_break_below_without_lower_pullback,true,1.08383000,1.08343750,1.08343750,recent_equal_lows,0.0124,neckline_level,1.08386000,false,true,true,false,1.50,1.08073000,1.08346000,1.08346000,1.08528000,1.08073000,0.00182000,0.0000,1.08528000,1.08528000,true,true,time_30min_0_5r_close,0.5495,2025.03.20 16:45:00,3,1.1374,0.2033,break_even,false,true,false,false,0.5495,-0.5495,0.00,0.00,0.00,0.00,0.120,1.500,3,0.00100429,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,1013,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,EURUSD|time_30min_and_0_5r_break_even,london_newyork_overlap|time_30min_and_0_5r_break_even,head_and_shoulders|time_30min_and_0_5r_break_even
2025.03.20 16:15:00,2025.03.20 18:47:34,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.03.20 16:00:00,16,13,22,london_newyork_overlap,2025.03.20 13:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,148.53600000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_break_below_without_lower_pullback|H1_NONE_no_confirmed_wave3_break,true,148.59800000,148.59200000,148.59800000,previous_day_low,0.0043,session_high|opening_range_high|neckline_level,148.59200000,false,true,true,false,1.50,148.94300000,148.59700000,148.94400000,148.36600000,148.94300000,0.23100000,1.5022,148.36600000,148.36600000,true,true,time_30min_0_5r_close,0.7576,2025.03.20 16:45:00,3,1.5022,0.6667,tp,false,false,true,false,0.7576,0.7446,32.62,0.00,0.00,32.62,0.140,1.498,10,0.14778571,17.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,1010,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,USDJPY|time_30min_and_0_5r_break_even,london_newyork_overlap|time_30min_and_0_5r_break_even,double_bottom|time_30min_and_0_5r_break_even
2025.03.20 20:30:00,2025.03.20 21:53:52,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.03.20 20:15:00,20,17,2,new_york,2025.03.20 16:00,75,first_120min,false,true,3,EURJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,161.34500000,PERIOD_M5,htf_soft_alignment,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,161.34500000,161.33650000,161.33650000,recent_equal_lows,0.0093,session_low|opening_range_low|neckline_level,161.34500000,false,false,true,false,1.50,161.09500000,161.33800000,161.50600000,161.50000000,161.09500000,0.16200000,-1.0370,161.50000000,161.50000000,true,false,none,0.0000,,-1,0.3272,1.0370,full_sl,true,false,false,false,-1.0370,0.0000,-22.57,0.00,0.00,-22.57,0.200,1.500,5,0.17150000,30.00,5.300,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,1024,time_30min_and_0_5r_break_even,all_first120__soft__be_30m_0_5r,all_first120,session_reversal_pullback_all_symbols_first120,0,soft,3,be_30m_0_5r,3,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__be_30m_0_5r_2025.ini,2025,2025-03,EURJPY|time_30min_and_0_5r_break_even,new_york|time_30min_and_0_5r_break_even,head_and_shoulders|time_30min_and_0_5r_break_even
