response_episode_id,start_msc,end_confirmed_msc,market_clusters,representative_events,window_end_msc,partition
1833,1742319246500,1742319246500,1,1,1742319366500,DISCOVERY
1834,1742319432750,1742319432750,1,1,1742319552750,DISCOVERY
1835,1742320144500,1742320213500,2,2,1742320333500,DISCOVERY
1836,1742320506750,1742320533500,2,2,1742320653500,DISCOVERY
1837,1742320739500,1742321207250,11,11,1742321327250,DISCOVERY
1838,1742321454750,1742321454750,1,1,1742321574750,DISCOVERY
1839,1742321775750,1742321775750,1,1,1742321895750,DISCOVERY
1840,1742322192250,1742322301250,4,4,1742322421250,DISCOVERY
1841,1742322446000,1742322601250,5,5,1742322721250,DISCOVERY
1842,1742323148500,1742323148500,1,1,1742323268500,DISCOVERY
1843,1742323376250,1742323490750,2,2,1742323610750,DISCOVERY
1844,1742324113000,1742324117000,2,2,1742324237000,DISCOVERY
1845,1742324538000,1742324561500,2,2,1742324681500,DISCOVERY
1846,1742324685000,1742324685000,1,1,1742324805000,DISCOVERY
1847,1742324903500,1742325115000,4,4,1742325235000,DISCOVERY
1848,1742325345750,1742325345750,1,1,1742325465750,DISCOVERY
1849,1742325738250,1742325738250,1,1,1742325858250,DISCOVERY
1850,1742326170000,1742326232250,2,2,1742326352250,DISCOVERY
1851,1742326711250,1742326711250,1,1,1742326831250,DISCOVERY
1852,1742327568500,1742327568500,1,1,1742327688500,DISCOVERY
1853,1742328115500,1742328232750,3,3,1742328352750,DISCOVERY
1854,1742328497500,1742328497500,1,1,1742328617500,DISCOVERY
1855,1742329027250,1742329461500,9,9,1742329581500,DISCOVERY
1856,1742329607250,1742329653250,2,2,1742329773250,DISCOVERY
1857,1742329786000,1742329786000,1,1,1742329906000,DISCOVERY
1858,1742329923750,1742330039250,3,3,1742330159250,DISCOVERY
1859,1742330433750,1742330433750,1,1,1742330553750,DISCOVERY
1860,1742331162250,1742331162250,1,1,1742331282250,DISCOVERY
1861,1742331796250,1742331906250,2,2,1742332026250,DISCOVERY
1862,1742334585000,1742334672250,4,4,1742334792250,DISCOVERY
1863,1742335152500,1742335152500,1,1,1742335272500,DISCOVERY
1864,1742336576500,1742336576500,1,1,1742336696500,DISCOVERY
1865,1742337389000,1742337475250,2,2,1742337595250,DISCOVERY
1866,1742337610750,1742337610750,1,1,1742337730750,DISCOVERY
1867,1742338241500,1742338241500,1,1,1742338361500,DISCOVERY
1868,1742338487500,1742338487500,1,1,1742338607500,DISCOVERY
1869,1742338755500,1742338816000,2,2,1742338936000,DISCOVERY
1870,1742340521750,1742340521750,1,1,1742340641750,DISCOVERY
1871,1742340908750,1742340908750,1,1,1742341028750,DISCOVERY
1872,1742341536750,1742341536750,1,1,1742341656750,DISCOVERY
1873,1742341801250,1742341865000,2,2,1742341985000,DISCOVERY
1874,1742345728500,1742345728500,1,1,1742345848500,DISCOVERY
1875,1742346001250,1742346045500,6,6,1742346165500,DISCOVERY
1876,1742346797000,1742346797000,1,1,1742346917000,DISCOVERY
1877,1742349237750,1742349237750,1,1,1742349357750,DISCOVERY
1878,1742349816000,1742349816000,1,1,1742349936000,DISCOVERY
1879,1742352077000,1742352077000,1,1,1742352197000,DISCOVERY
1880,1742352721250,1742352850500,4,4,1742352970500,DISCOVERY
1881,1742353251000,1742353251000,1,1,1742353371000,DISCOVERY
1882,1742353381750,1742353483000,2,2,1742353603000,DISCOVERY
1883,1742354265500,1742354277250,2,2,1742354397250,DISCOVERY
1884,1742356820000,1742356932750,2,2,1742357052750,DISCOVERY
1885,1742358083250,1742358083250,1,1,1742358203250,DISCOVERY
1886,1742359247500,1742359247500,1,1,1742359367500,DISCOVERY
1887,1742359588250,1742359588250,1,1,1742359708250,DISCOVERY
1888,1742360251250,1742360251250,1,1,1742360371250,DISCOVERY
1889,1742360890750,1742360890750,1,1,1742361010750,DISCOVERY
1890,1742361657000,1742361657000,1,1,1742361777000,DISCOVERY
1891,1742361904250,1742362089750,14,14,1742362209750,DISCOVERY
1892,1742362218750,1742362395750,15,15,1742362515750,DISCOVERY
1893,1742362704000,1742362704000,1,1,1742362824000,DISCOVERY
1894,1742363725500,1742363725500,1,1,1742363845500,DISCOVERY
1895,1742364021500,1742364021500,1,1,1742364141500,DISCOVERY
1896,1742364333000,1742364333000,1,1,1742364453000,DISCOVERY
1897,1742364516750,1742364627500,2,2,1742364747500,DISCOVERY
1898,1742364930750,1742364930750,1,1,1742365050750,DISCOVERY
1899,1742365089000,1742365089000,1,1,1742365209000,DISCOVERY
1900,1742365744000,1742365744000,1,1,1742365864000,DISCOVERY
1901,1742366514500,1742366514500,1,1,1742366634500,DISCOVERY
1902,1742367375250,1742367375250,1,1,1742367495250,DISCOVERY
1903,1742367714000,1742367714000,1,1,1742367834000,DISCOVERY
1904,1742368258500,1742368258500,1,1,1742368378500,DISCOVERY
1905,1742368976750,1742368976750,1,1,1742369096750,DISCOVERY
1906,1742370303250,1742370303250,1,1,1742370423250,DISCOVERY
1907,1742370973500,1742370973500,1,1,1742371093500,DISCOVERY
1908,1742371486500,1742371486500,1,1,1742371606500,DISCOVERY
1909,1742371872250,1742371872250,1,1,1742371992250,DISCOVERY
1910,1742372122000,1742372122000,1,1,1742372242000,DISCOVERY
1911,1742372765000,1742372765000,1,1,1742372885000,DISCOVERY
1912,1742373220000,1742373263750,2,2,1742373383750,DISCOVERY
1913,1742373432750,1742373432750,1,1,1742373552750,DISCOVERY
1914,1742373864000,1742373864000,1,1,1742373984000,DISCOVERY
1915,1742374076250,1742374076250,1,1,1742374196250,DISCOVERY
1916,1742374818500,1742374866000,3,3,1742374986000,DISCOVERY
1917,1742375071750,1742375071750,1,1,1742375191750,DISCOVERY
1918,1742375377500,1742375442750,2,2,1742375562750,DISCOVERY
1919,1742375694500,1742375694500,1,1,1742375814500,DISCOVERY
1920,1742375885500,1742375885500,1,1,1742376005500,DISCOVERY
1921,1742376391250,1742376391250,1,1,1742376511250,DISCOVERY
1922,1742376579250,1742376668250,4,4,1742376788250,DISCOVERY
1923,1742376807000,1742376933500,10,10,1742377053500,DISCOVERY
1924,1742377081500,1742377120750,4,4,1742377240750,DISCOVERY
1925,1742377338750,1742377338750,1,1,1742377458750,DISCOVERY
1926,1742377700500,1742379005750,71,71,1742379125750,DISCOVERY
1927,1742379157500,1742380032250,20,20,1742380152250,DISCOVERY
1928,1742380214500,1742381625000,83,83,1742381745000,DISCOVERY
1929,1742381808250,1742383073250,36,36,1742383193250,DISCOVERY
1930,1742383321500,1742383497500,4,4,1742383617500,DISCOVERY
1931,1742383651500,1742383692000,2,2,1742383812000,DISCOVERY
1932,1742383817000,1742383930000,2,2,1742384050000,DISCOVERY
1933,1742384088750,1742384088750,1,1,1742384208750,DISCOVERY
1934,1742384415000,1742384628000,8,8,1742384748000,DISCOVERY
1935,1742384905250,1742384905250,1,1,1742385025250,DISCOVERY
1936,1742385033750,1742385367750,7,7,1742385487750,DISCOVERY
1937,1742385550250,1742385550250,1,1,1742385670250,DISCOVERY
1938,1742385905000,1742386014750,2,2,1742386134750,DISCOVERY
1939,1742386401000,1742386401000,1,1,1742386521000,DISCOVERY
1940,1742386908250,1742386908250,1,1,1742387028250,DISCOVERY
1941,1742387119750,1742387119750,1,1,1742387239750,DISCOVERY
1942,1742387397750,1742387500250,2,2,1742387620250,DISCOVERY
1943,1742388369000,1742388369000,1,1,1742388489000,DISCOVERY
1944,1742388617500,1742388679750,2,2,1742388799750,DISCOVERY
1945,1742389101250,1742389101250,1,1,1742389221250,DISCOVERY
1946,1742389523000,1742389523000,1,1,1742389643000,DISCOVERY
1947,1742389652000,1742389668500,2,2,1742389788500,DISCOVERY
1948,1742389884250,1742389884250,1,1,1742390004250,DISCOVERY
1949,1742390895250,1742390895250,1,1,1742391015250,DISCOVERY
1950,1742393369250,1742393369250,1,1,1742393489250,DISCOVERY
1951,1742393681250,1742393681250,1,1,1742393801250,DISCOVERY
1952,1742393860000,1742393860000,1,1,1742393980000,DISCOVERY
1953,1742394082750,1742394082750,1,1,1742394202750,DISCOVERY
1954,1742394388250,1742394388250,1,1,1742394508250,DISCOVERY
1955,1742394835750,1742394835750,1,1,1742394955750,DISCOVERY
1956,1742395037500,1742395037500,1,1,1742395157500,DISCOVERY
1957,1742395577500,1742395577500,1,1,1742395697500,DISCOVERY
1958,1742396173500,1742396306750,7,7,1742396426750,DISCOVERY
1959,1742396546500,1742396546500,1,1,1742396666500,DISCOVERY
1960,1742397939250,1742397984000,2,2,1742398104000,DISCOVERY
1961,1742398208500,1742398208500,1,1,1742398328500,DISCOVERY
1962,1742399756250,1742399756250,1,1,1742399876250,DISCOVERY
1963,1742399933500,1742399933500,1,1,1742400053500,DISCOVERY
1964,1742401580500,1742401609750,3,3,1742401729750,DISCOVERY
1965,1742402511250,1742402536000,3,3,1742402656000,DISCOVERY
1966,1742402769250,1742402769250,1,1,1742402889250,DISCOVERY
1967,1742403387000,1742403387000,1,1,1742403507000,DISCOVERY
1968,1742403633250,1742403633250,1,1,1742403753250,DISCOVERY
1969,1742404369750,1742404369750,1,1,1742404489750,DISCOVERY
1970,1742404883750,1742404883750,1,1,1742405003750,DISCOVERY
1971,1742405394750,1742405394750,1,1,1742405514750,DISCOVERY
1972,1742405986750,1742405986750,1,1,1742406106750,DISCOVERY
1973,1742406229500,1742406350250,3,3,1742406470250,DISCOVERY
1974,1742406481250,1742406481250,1,1,1742406601250,DISCOVERY
1975,1742406741000,1742406741000,1,1,1742406861000,DISCOVERY
1976,1742407044250,1742407044250,1,1,1742407164250,DISCOVERY
1977,1742407374250,1742407374250,1,1,1742407494250,DISCOVERY
1978,1742409018500,1742409018500,1,1,1742409138500,DISCOVERY
1979,1742409173750,1742409183250,2,2,1742409303250,DISCOVERY
1980,1742409505250,1742409535500,2,2,1742409655500,DISCOVERY
1981,1742410449750,1742410449750,1,1,1742410569750,DISCOVERY
1982,1742411037000,1742411040250,2,2,1742411160250,DISCOVERY
1983,1742412169000,1742412169000,1,1,1742412289000,DISCOVERY
1984,1742413300500,1742413300500,1,1,1742413420500,DISCOVERY
1985,1742414232500,1742414232500,1,1,1742414352500,DISCOVERY
1986,1742414572500,1742414572500,1,1,1742414692500,DISCOVERY
1987,1742415534500,1742415534500,1,1,1742415654500,DISCOVERY
1988,1742416184750,1742416184750,1,1,1742416304750,DISCOVERY
1989,1742417562250,1742417562250,1,1,1742417682250,DISCOVERY
1990,1742417897750,1742419360500,92,92,1742419480500,DISCOVERY
1991,1742419562500,1742419587000,3,3,1742419707000,DISCOVERY
1992,1742419745750,1742421551000,99,99,1742421671000,DISCOVERY
1993,1742421751000,1742421983000,6,6,1742422103000,DISCOVERY
1994,1742422179000,1742422278000,5,5,1742422398000,DISCOVERY
1995,1742422442500,1742422523750,4,4,1742422643750,DISCOVERY
1996,1742422679250,1742422748750,5,5,1742422868750,DISCOVERY
1997,1742422983000,1742423511000,10,10,1742423631000,DISCOVERY
1998,1742423688000,1742423984250,7,7,1742424104250,DISCOVERY
1999,1742424215000,1742424215000,1,1,1742424335000,DISCOVERY
2000,1742424478250,1742424600750,5,5,1742424720750,DISCOVERY
2001,1742424816500,1742424816500,1,1,1742424936500,DISCOVERY
2002,1742425057750,1742425057750,1,1,1742425177750,DISCOVERY
2003,1742425206500,1742425206500,1,1,1742425326500,DISCOVERY
2004,1742425341750,1742425341750,1,1,1742425461750,DISCOVERY
2005,1742425912500,1742425912500,1,1,1742426032500,DISCOVERY
2006,1742426332250,1742426350750,2,2,1742426470750,DISCOVERY
2007,1742427153250,1742427153250,1,1,1742427273250,DISCOVERY
2008,1742428421750,1742428421750,1,1,1742428541750,DISCOVERY
2009,1742429936250,1742430003500,4,4,1742430123500,DISCOVERY
2010,1742432450500,1742432450500,1,1,1742432570500,DISCOVERY
2011,1742432703500,1742432703500,1,1,1742432823500,DISCOVERY
2012,1742433591000,1742433612250,2,2,1742433732250,DISCOVERY
2013,1742434751250,1742434751250,1,1,1742434871250,DISCOVERY
2014,1742435380750,1742435380750,1,1,1742435500750,DISCOVERY
2015,1742435620000,1742435620000,1,1,1742435740000,DISCOVERY
2016,1742436032250,1742436136750,2,2,1742436256750,DISCOVERY
2017,1742436768000,1742436768000,1,1,1742436888000,DISCOVERY
2018,1742438237250,1742438237250,1,1,1742438357250,DISCOVERY
2019,1742438733000,1742438733000,1,1,1742438853000,DISCOVERY
2020,1742439077250,1742439077250,1,1,1742439197250,DISCOVERY
2021,1742439633500,1742439647250,2,2,1742439767250,DISCOVERY
2022,1742440413750,1742440413750,1,1,1742440533750,DISCOVERY
2023,1742440914500,1742440914500,1,1,1742441034500,DISCOVERY
2024,1742441401500,1742441912750,34,34,1742442032750,DISCOVERY
2025,1742442334250,1742442334250,1,1,1742442454250,DISCOVERY
2026,1742442570500,1742442574750,2,2,1742442694750,DISCOVERY
2027,1742442725250,1742442725250,1,1,1742442845250,DISCOVERY
2028,1742443038750,1742443038750,1,1,1742443158750,DISCOVERY
2029,1742443201250,1742443291750,5,5,1742443411750,DISCOVERY
2030,1742443413250,1742443719000,6,6,1742443839000,DISCOVERY
2031,1742444110500,1742444221500,6,6,1742444341500,DISCOVERY
2032,1742444682250,1742444682250,1,1,1742444802250,DISCOVERY
2033,1742444876250,1742444876250,1,1,1742444996250,DISCOVERY
2034,1742445001750,1742445006750,2,2,1742445126750,DISCOVERY
2035,1742445701750,1742445701750,1,1,1742445821750,DISCOVERY
2036,1742445912750,1742445912750,1,1,1742446032750,DISCOVERY
2037,1742446156500,1742446156500,1,1,1742446276500,DISCOVERY
2038,1742447153500,1742447183250,2,2,1742447303250,DISCOVERY
2039,1742447431500,1742447846000,9,9,1742447966000,DISCOVERY
2040,1742448005250,1742448005250,1,1,1742448125250,DISCOVERY
2041,1742448335250,1742448335250,1,1,1742448455250,DISCOVERY
2042,1742448487750,1742448487750,1,1,1742448607750,DISCOVERY
2043,1742448731500,1742448731500,1,1,1742448851500,DISCOVERY
2044,1742448909500,1742448909500,1,1,1742449029500,DISCOVERY
2045,1742449094000,1742449204750,2,2,1742449324750,DISCOVERY
2046,1742449428500,1742449428500,1,1,1742449548500,DISCOVERY
2047,1742449840000,1742449840000,1,1,1742449960000,DISCOVERY
2048,1742450118500,1742450190000,2,2,1742450310000,DISCOVERY
2049,1742450616000,1742450616000,1,1,1742450736000,DISCOVERY
2050,1742451088000,1742451088000,1,1,1742451208000,DISCOVERY
2051,1742451533250,1742451550250,2,2,1742451670250,DISCOVERY
2052,1742452364500,1742452364500,1,1,1742452484500,DISCOVERY
2053,1742452684000,1742452684000,1,1,1742452804000,DISCOVERY
2054,1742453535000,1742453535000,1,1,1742453655000,DISCOVERY
2055,1742455785500,1742455785500,1,1,1742455905500,DISCOVERY
2056,1742456220500,1742456220500,1,1,1742456340500,DISCOVERY
2057,1742456393250,1742456393250,1,1,1742456513250,DISCOVERY
2058,1742458106250,1742458106250,1,1,1742458226250,DISCOVERY
2059,1742460615250,1742460728500,3,3,1742460848500,DISCOVERY
2060,1742461202250,1742461202250,1,1,1742461322250,DISCOVERY
2061,1742461559000,1742461588250,2,2,1742461708250,DISCOVERY
2062,1742462177000,1742462177000,1,1,1742462297000,DISCOVERY
2063,1742463023000,1742463090000,2,2,1742463210000,DISCOVERY
2064,1742463450500,1742463534750,2,2,1742463654750,DISCOVERY
2065,1742463882000,1742463882000,1,1,1742464002000,DISCOVERY
2066,1742464045750,1742464045750,1,1,1742464165750,DISCOVERY
2067,1742464321250,1742464321250,1,1,1742464441250,DISCOVERY
2068,1742464801000,1742464821500,4,4,1742464941500,DISCOVERY
2069,1742464962250,1742464962250,1,1,1742465082250,DISCOVERY
2070,1742465231750,1742465342750,4,4,1742465462750,DISCOVERY
2071,1742465556250,1742465754000,3,3,1742465874000,DISCOVERY
2072,1742466024500,1742466087500,4,4,1742466207500,DISCOVERY
2073,1742466255500,1742466469000,5,5,1742466589000,DISCOVERY
2074,1742466698500,1742466713250,2,2,1742466833250,DISCOVERY
2075,1742466856750,1742466856750,1,1,1742466976750,DISCOVERY
2076,1742467011000,1742467311250,8,8,1742467431250,DISCOVERY
2077,1742467578500,1742467578500,1,1,1742467698500,DISCOVERY
2078,1742467754000,1742467754000,1,1,1742467874000,DISCOVERY
2079,1742468247750,1742468434000,5,5,1742468554000,DISCOVERY
2080,1742468583000,1742468638500,2,2,1742468758500,DISCOVERY
2081,1742468999000,1742469173250,4,4,1742469293250,DISCOVERY
2082,1742469330750,1742469386750,2,2,1742469506750,DISCOVERY
2083,1742469571000,1742469571000,1,1,1742469691000,DISCOVERY
2084,1742469726000,1742469726000,1,1,1742469846000,DISCOVERY
2085,1742469864750,1742470038750,4,4,1742470158750,DISCOVERY
2086,1742470200250,1742470740750,43,43,1742470860750,DISCOVERY
2087,1742470866000,1742471151750,9,9,1742471271750,DISCOVERY
2088,1742471445500,1742471494500,3,3,1742471614500,DISCOVERY
2089,1742471736250,1742471846750,2,2,1742471966750,DISCOVERY
2090,1742472035000,1742472138000,2,2,1742472258000,DISCOVERY
2091,1742472309750,1742472309750,1,1,1742472429750,DISCOVERY
2092,1742472738750,1742472816500,2,2,1742472936500,DISCOVERY
2093,1742472983500,1742472983500,1,1,1742473103500,DISCOVERY
2094,1742473119000,1742473300500,5,5,1742473420500,DISCOVERY
2095,1742473470750,1742473470750,1,1,1742473590750,DISCOVERY
2096,1742473820000,1742474109750,9,9,1742474229750,DISCOVERY
2097,1742474477750,1742474483250,2,2,1742474603250,DISCOVERY
2098,1742474725250,1742474725250,1,1,1742474845250,DISCOVERY
2099,1742475024750,1742475115750,3,3,1742475235750,DISCOVERY
2100,1742475426250,1742475449500,2,2,1742475569500,DISCOVERY
2101,1742475641250,1742475661500,2,2,1742475781500,DISCOVERY
2102,1742475827750,1742475827750,1,1,1742475947750,DISCOVERY
2103,1742476279000,1742476386500,3,3,1742476506500,DISCOVERY
2104,1742476661250,1742476661250,1,1,1742476781250,DISCOVERY
2105,1742476842250,1742476877000,2,2,1742476997000,DISCOVERY
2106,1742477007750,1742477007750,1,1,1742477127750,DISCOVERY
2107,1742477308750,1742477308750,1,1,1742477428750,DISCOVERY
2108,1742477761000,1742477763500,2,2,1742477883500,DISCOVERY
2109,1742478116500,1742478116500,1,1,1742478236500,DISCOVERY
2110,1742478463750,1742478463750,1,1,1742478583750,DISCOVERY
2111,1742480159000,1742480159000,1,1,1742480279000,DISCOVERY
2112,1742480643750,1742480643750,1,1,1742480763750,DISCOVERY
2113,1742481350500,1742481350500,1,1,1742481470500,DISCOVERY
2114,1742481752500,1742481752500,1,1,1742481872500,DISCOVERY
2115,1742481874250,1742481936750,2,2,1742482056750,DISCOVERY
2116,1742482418750,1742482418750,1,1,1742482538750,DISCOVERY
2117,1742482667500,1742482981750,13,13,1742483101750,DISCOVERY
2118,1742483128500,1742483128500,1,1,1742483248500,DISCOVERY
2119,1742483253000,1742483443250,4,4,1742483563250,DISCOVERY
2120,1742483671250,1742483752000,2,2,1742483872000,DISCOVERY
2121,1742484006250,1742484011250,2,2,1742484131250,DISCOVERY
2122,1742484380250,1742484380250,1,1,1742484500250,DISCOVERY
2123,1742484568750,1742484718500,7,7,1742484838500,DISCOVERY
2124,1742485069500,1742485099500,3,3,1742485219500,DISCOVERY
2125,1742485227750,1742485240000,2,2,1742485360000,DISCOVERY
2126,1742485817000,1742485961250,6,6,1742486081250,DISCOVERY
2127,1742486316250,1742486390250,2,2,1742486510250,DISCOVERY
2128,1742486533250,1742486687250,4,4,1742486807250,DISCOVERY
2129,1742487369000,1742487369000,1,1,1742487489000,DISCOVERY
2130,1742487591000,1742487776500,5,5,1742487896500,DISCOVERY
2131,1742487960000,1742487960000,1,1,1742488080000,DISCOVERY
2132,1742488265250,1742488265250,1,1,1742488385250,DISCOVERY
2133,1742488396500,1742488396500,1,1,1742488516500,DISCOVERY
2134,1742488517500,1742488584750,2,2,1742488704750,DISCOVERY
2135,1742488749500,1742488807750,2,2,1742488927750,DISCOVERY
2136,1742488981750,1742489045500,3,3,1742489165500,DISCOVERY
2137,1742489594750,1742489594750,1,1,1742489714750,DISCOVERY
2138,1742489817000,1742490039500,8,8,1742490159500,DISCOVERY
2139,1742490262000,1742490309000,3,3,1742490429000,DISCOVERY
2140,1742490457000,1742490457000,1,1,1742490577000,DISCOVERY
2141,1742490745000,1742491112250,9,9,1742491232250,DISCOVERY
2142,1742491330250,1742491330250,1,1,1742491450250,DISCOVERY
2143,1742491816250,1742491816250,1,1,1742491936250,DISCOVERY
2144,1742491945000,1742492092000,3,3,1742492212000,DISCOVERY
2145,1742493061500,1742493061500,1,1,1742493181500,DISCOVERY
2146,1742493301250,1742493301250,1,1,1742493421250,DISCOVERY
2147,1742493425000,1742493425000,1,1,1742493545000,DISCOVERY
2148,1742493926000,1742493926000,1,1,1742494046000,DISCOVERY
2149,1742494659250,1742494659250,1,1,1742494779250,DISCOVERY
2150,1742495105250,1742495105250,1,1,1742495225250,DISCOVERY
2151,1742495874750,1742495874750,1,1,1742495994750,DISCOVERY
2152,1742496378250,1742496378250,1,1,1742496498250,DISCOVERY
2153,1742497202000,1742497202000,1,1,1742497322000,DISCOVERY
2154,1742497450750,1742497485250,4,4,1742497605250,DISCOVERY
2155,1742497738750,1742497738750,1,1,1742497858750,DISCOVERY
2156,1742497968500,1742497968500,1,1,1742498088500,DISCOVERY
2157,1742498743000,1742498743000,1,1,1742498863000,DISCOVERY
2158,1742498924000,1742498924000,1,1,1742499044000,DISCOVERY
2159,1742499204000,1742499204000,1,1,1742499324000,DISCOVERY
2160,1742499604250,1742499604250,1,1,1742499724250,DISCOVERY
2161,1742500957750,1742500957750,1,1,1742501077750,DISCOVERY
2162,1742501180500,1742501287750,2,2,1742501407750,DISCOVERY
2163,1742503705000,1742503705000,1,1,1742503825000,DISCOVERY
2164,1742504497500,1742504497500,1,1,1742504617500,DISCOVERY
2165,1742504705250,1742504705250,1,1,1742504825250,DISCOVERY
2166,1742508608000,1742508608000,1,1,1742508728000,DISCOVERY
2167,1742511301000,1742511301000,1,1,1742511421000,DISCOVERY
2168,1742516588000,1742516609750,2,2,1742516729750,DISCOVERY
2169,1742518564250,1742518564250,1,1,1742518684250,DISCOVERY
2170,1742518824750,1742518869500,2,2,1742518989500,DISCOVERY
2171,1742521262500,1742521262500,1,1,1742521382500,DISCOVERY
2172,1742523174000,1742523174000,1,1,1742523294000,DISCOVERY
2173,1742524296500,1742524296500,1,1,1742524416500,DISCOVERY
2174,1742525244000,1742525244000,1,1,1742525364000,DISCOVERY
2175,1742525828250,1742525828250,1,1,1742525948250,DISCOVERY
2176,1742526082500,1742526082500,1,1,1742526202500,DISCOVERY
2177,1742526544500,1742526594250,2,2,1742526714250,DISCOVERY
2178,1742526770750,1742526863250,2,2,1742526983250,DISCOVERY
2179,1742527220000,1742527220000,1,1,1742527340000,DISCOVERY
2180,1742527383000,1742527453500,2,2,1742527573500,DISCOVERY
2181,1742528226250,1742528226250,1,1,1742528346250,DISCOVERY
2182,1742528387750,1742528387750,1,1,1742528507750,DISCOVERY
2183,1742528522250,1742528522250,1,1,1742528642250,DISCOVERY
2184,1742528745750,1742528745750,1,1,1742528865750,DISCOVERY
2185,1742529279500,1742529300500,2,2,1742529420500,DISCOVERY
2186,1742529429250,1742529429250,1,1,1742529549250,DISCOVERY
2187,1742529653250,1742529653250,1,1,1742529773250,DISCOVERY
2188,1742529932750,1742529932750,1,1,1742530052750,DISCOVERY
2189,1742530211500,1742530211500,1,1,1742530331500,DISCOVERY
2191,1742530690000,1742530817750,3,3,1742530937750,INTERNAL_CONFIRMATION
2192,1742531793250,1742531793250,1,1,1742531913250,INTERNAL_CONFIRMATION
2193,1742531924500,1742531924500,1,1,1742532044500,INTERNAL_CONFIRMATION
2194,1742532777250,1742532959000,3,3,1742533079000,INTERNAL_CONFIRMATION
2195,1742533321500,1742533415000,2,2,1742533535000,INTERNAL_CONFIRMATION
2196,1742533595750,1742533621500,2,2,1742533741500,INTERNAL_CONFIRMATION
2197,1742534092750,1742534175250,2,2,1742534295250,INTERNAL_CONFIRMATION
2198,1742534537250,1742534537250,1,1,1742534657250,INTERNAL_CONFIRMATION
2199,1742535497000,1742535497000,1,1,1742535617000,INTERNAL_CONFIRMATION
2200,1742535913750,1742535913750,1,1,1742536033750,INTERNAL_CONFIRMATION
2201,1742536059750,1742536059750,1,1,1742536179750,INTERNAL_CONFIRMATION
2202,1742538541500,1742538640500,2,2,1742538760500,INTERNAL_CONFIRMATION
2203,1742538858250,1742538891500,2,2,1742539011500,INTERNAL_CONFIRMATION
2204,1742540523000,1742540523000,1,1,1742540643000,INTERNAL_CONFIRMATION
2205,1742541460750,1742541460750,1,1,1742541580750,INTERNAL_CONFIRMATION
2206,1742542431500,1742542431500,1,1,1742542551500,INTERNAL_CONFIRMATION
2207,1742543581750,1742543581750,1,1,1742543701750,INTERNAL_CONFIRMATION
2208,1742543726500,1742543726500,1,1,1742543846500,INTERNAL_CONFIRMATION
2209,1742544002000,1742544002000,1,1,1742544122000,INTERNAL_CONFIRMATION
2210,1742544652500,1742544652500,1,1,1742544772500,INTERNAL_CONFIRMATION
2211,1742544858750,1742544858750,1,1,1742544978750,INTERNAL_CONFIRMATION
2212,1742545459500,1742545497250,3,3,1742545617250,INTERNAL_CONFIRMATION
2213,1742545799250,1742545799250,1,1,1742545919250,INTERNAL_CONFIRMATION
2214,1742546069000,1742546069000,1,1,1742546189000,INTERNAL_CONFIRMATION
2215,1742546193000,1742546193000,1,1,1742546313000,INTERNAL_CONFIRMATION
2216,1742546331750,1742546349500,2,2,1742546469500,INTERNAL_CONFIRMATION
2217,1742547362500,1742547512000,3,3,1742547632000,INTERNAL_CONFIRMATION
2218,1742547679500,1742547679500,1,1,1742547799500,INTERNAL_CONFIRMATION
2219,1742547801000,1742547883500,2,2,1742548003500,INTERNAL_CONFIRMATION
2220,1742548007000,1742548007000,1,1,1742548127000,INTERNAL_CONFIRMATION
2221,1742548999000,1742548999000,1,1,1742549119000,INTERNAL_CONFIRMATION
2222,1742549165750,1742549294750,3,3,1742549414750,INTERNAL_CONFIRMATION
2223,1742549481500,1742549566500,2,2,1742549686500,INTERNAL_CONFIRMATION
2224,1742549851750,1742549851750,1,1,1742549971750,INTERNAL_CONFIRMATION
2225,1742550310250,1742550310250,1,1,1742550430250,INTERNAL_CONFIRMATION
2226,1742551201250,1742551245000,2,2,1742551365000,INTERNAL_CONFIRMATION
2227,1742551524750,1742551552250,2,2,1742551672250,INTERNAL_CONFIRMATION
2228,1742552101000,1742552162750,2,2,1742552282750,INTERNAL_CONFIRMATION
2229,1742552306500,1742552433500,4,4,1742552553500,INTERNAL_CONFIRMATION
2230,1742552772500,1742552886250,2,2,1742553006250,INTERNAL_CONFIRMATION
2231,1742553019000,1742553019000,1,1,1742553139000,INTERNAL_CONFIRMATION
2232,1742553194250,1742553273500,2,2,1742553393500,INTERNAL_CONFIRMATION
2233,1742553601500,1742553626500,2,2,1742553746500,INTERNAL_CONFIRMATION
2234,1742553816750,1742553889750,3,3,1742554009750,INTERNAL_CONFIRMATION
2235,1742554138000,1742554523500,7,7,1742554643500,INTERNAL_CONFIRMATION
2236,1742554737500,1742554737500,1,1,1742554857500,INTERNAL_CONFIRMATION
2237,1742555255500,1742555583250,6,6,1742555703250,INTERNAL_CONFIRMATION
2238,1742555719750,1742555827000,2,2,1742555947000,INTERNAL_CONFIRMATION
2239,1742556041000,1742556041000,1,1,1742556161000,INTERNAL_CONFIRMATION
2240,1742556338500,1742556481250,4,4,1742556601250,INTERNAL_CONFIRMATION
2241,1742556680500,1742556741250,2,2,1742556861250,INTERNAL_CONFIRMATION
2242,1742557172250,1742557172250,1,1,1742557292250,INTERNAL_CONFIRMATION
2243,1742557506750,1742557506750,1,1,1742557626750,INTERNAL_CONFIRMATION
