feature,near_miss_group,m5_invalidation_quality_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,post_break_hold_bucket,retest_quality_bucket,m5_corrective_exhaustion_bucket,m15_wave2_completion_quality_bucket,m15_wave2_depth_bucket,target_room_bucket,sma75_granville_quality_bucket,entry_pattern,symbol,direction,session_label
symbol,C_reject_loser_or_no_mfe1,,8,1,0.125,-79.03,17.56,-96.59,0.18179935811160575,-3.3892,-0.42365,0.18540595106475025,79.03,0.7903,-1.0,2,0.25,0,0.0,6,0.75,0.316075,0.6352625000000001,0.125,0.125,0.0,0.0,0.0,,,,,,,,,AUDJPY,,
symbol,C_reject_loser_or_no_mfe1,,12,0,0.0,-152.07,0,-152.07,0.0,-6.637099999999999,-0.5530916666666666,0.0,152.07,1.5207,-1.0,2,0.16666666666666666,0,0.0,10,0.8333333333333334,0.42712500000000003,0.6254833333333333,0.4166666666666667,0.16666666666666666,0.0,0.0,0.0,,,,,,,,,EURJPY,,
symbol,C_reject_loser_or_no_mfe1,,22,0,0.0,-257.84999999999997,0,-257.84999999999997,0.0,-11.4694,-0.5213363636363636,0.0,257.84999999999997,2.5784999999999996,-1.0,2,0.09090909090909091,0,0.0,20,0.9090909090909091,0.35701818181818185,0.6129409090909091,0.2727272727272727,0.045454545454545456,0.0,0.0,0.0,,,,,,,,,EURUSD,,
symbol,C_reject_loser_or_no_mfe1,,8,0,0.0,-100.35,0,-100.35,0.0,-4.3227,-0.5403375,0.0,100.35,1.0034999999999998,-1.0,1,0.125,0,0.0,7,0.875,0.47298749999999995,0.6343,0.375,0.25,0.25,0.0,0.0,,,,,,,,,GBPJPY,,
symbol,C_reject_loser_or_no_mfe1,,16,0,0.0,-198.16000000000003,0,-198.16000000000003,0.0,-8.998700000000001,-0.5624187500000001,0.0,198.16000000000003,1.9816000000000005,-1.0,2,0.125,0,0.0,14,0.875,0.47405,0.629925,0.375,0.3125,0.1875,0.0,0.0,,,,,,,,,GBPUSD,,
symbol,C_reject_loser_or_no_mfe1,,81,6,0.07407407407407407,-791.3000000000003,30.27,-821.5700000000002,0.03684409119125576,-34.840999999999994,-0.43013580246913574,0.03665792937168896,798.1100000000002,7.981100000000002,-0.9914673415945171,8,0.09876543209876543,0,0.0,73,0.9012345679012346,0.505456790123457,0.5636111111111111,0.5061728395061729,0.18518518518518517,0.09876543209876543,0.0,0.0,,,,,,,,,USDJPY,,
direction,A_required_light_pass,,6,3,0.5,50.22,71.03,-20.81,3.413262854396925,2.3104,0.38506666666666667,3.524751393290351,20.81,0.2081,2.413262854396925,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7154333333333334,0.39448333333333335,0.5,0.5,0.5,0.16666666666666666,0.0,,,,,,,,,,LONG,
direction,A_required_light_pass,,10,5,0.5,61.53,129.57,-68.03999999999999,1.904320987654321,2.6706000000000003,0.26706,1.8777649958915368,41.82,0.4182,1.4713055954088954,1,0.1,4,0.4,5,0.5,0.79823,0.5657300000000001,0.7,0.5,0.4,0.4,0.0,,,,,,,,,,SHORT,
direction,C_reject_loser_or_no_mfe1,,59,3,0.05084745762711865,-562.9600000000003,9.67,-572.6300000000003,0.016886995092817342,-25.0128,-0.4239457627118644,0.016440629313158407,562.9600000000003,5.629600000000003,-1.0,1,0.01694915254237288,0,0.0,58,0.9830508474576272,0.35658813559322033,0.5641016949152544,0.3050847457627119,0.1016949152542373,0.05084745762711865,0.0,0.0,,,,,,,,,,LONG,
direction,C_reject_loser_or_no_mfe1,,88,4,0.045454545454545456,-1015.8000000000004,38.16,-1053.9600000000003,0.036206307639758614,-44.6453,-0.5073329545454546,0.03624655689010543,1022.6100000000004,10.226100000000002,-0.9933405697186611,16,0.18181818181818182,0,0.0,72,0.8181818181818182,0.531596590909091,0.6090488636363637,0.5,0.22727272727272727,0.11363636363636363,0.0,0.0,,,,,,,,,,SHORT,
session_label,A_required_light_pass,,5,3,0.6,68.65,88.15,-19.5,4.52051282051282,3.0608,0.61216,4.584914499882876,19.5,0.19499999999999998,3.520512820512821,0,0.0,3,0.6,2,0.4,0.9678799999999999,0.48808000000000007,0.8,0.8,0.6,0.4,0.0,,,,,,,,,,,london
session_label,A_required_light_pass,,4,2,0.5,9.559999999999999,44.879999999999995,-35.32,1.2706681766704415,0.33329999999999993,0.08332499999999998,1.2092804219515259,35.32,0.3532,0.27066817667044163,1,0.25,1,0.25,2,0.5,0.825575,0.7020000000000001,0.75,0.5,0.5,0.25,0.0,,,,,,,,,,,london_newyork_overlap
session_label,A_required_light_pass,,6,2,0.3333333333333333,2.889999999999997,36.92,-34.03,1.084925066118131,0.26070000000000015,0.04345000000000002,1.172511911064055,29.250000000000004,0.29250000000000004,0.09880341880341868,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.4678333333333334,0.41183333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,,,,,,,,,,,new_york
session_label,A_required_light_pass,,1,1,1.0,30.65,30.65,0,inf,1.3262,1.3262,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3262,0.3048,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,tokyo
session_label,C_reject_loser_or_no_mfe1,,29,1,0.034482758620689655,-314.99999999999994,5.05,-320.04999999999995,0.015778784564911733,-14.0374,-0.48404827586206894,0.01546511057028034,314.99999999999994,3.1499999999999995,-1.0,3,0.10344827586206896,0,0.0,26,0.896551724137931,0.524548275862069,0.5959689655172413,0.5172413793103449,0.27586206896551724,0.13793103448275862,0.0,0.0,,,,,,,,,,,london
session_label,C_reject_loser_or_no_mfe1,,62,1,0.016129032258064516,-738.2700000000002,6.81,-745.0800000000002,0.009139958125301979,-32.63899999999999,-0.5264354838709676,0.009576811734932304,745.0800000000002,7.450800000000002,-0.9908600418746981,6,0.0967741935483871,0,0.0,56,0.9032258064516129,0.41159516129032253,0.6141225806451613,0.3548387096774194,0.14516129032258066,0.0967741935483871,0.0,0.0,,,,,,,,,,,london_newyork_overlap
session_label,C_reject_loser_or_no_mfe1,,39,3,0.07692307692307693,-357.92,31.349999999999998,-389.27,0.08053536106044648,-15.741599999999998,-0.4036307692307692,0.07971306803234124,357.92,3.5792000000000006,-1.0,5,0.1282051282051282,0,0.0,34,0.8717948717948718,0.3977846153846154,0.5522282051282053,0.3333333333333333,0.10256410256410256,0.0,0.0,0.0,,,,,,,,,,,new_york
session_label,C_reject_loser_or_no_mfe1,,17,2,0.11764705882352941,-167.57000000000002,4.62,-172.19000000000003,0.02683082641268366,-7.240099999999999,-0.42588823529411757,0.026567352810680726,167.57000000000002,1.6757000000000002,-1.0,3,0.17647058823529413,0,0.0,14,0.8235294117647058,0.6808705882352941,0.5872176470588235,0.7058823529411765,0.29411764705882354,0.17647058823529413,0.0,0.0,,,,,,,,,,,tokyo
