open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,from_date,to_date,context,variant,scenario,series_name,run,prefix,trade_index,time,event,entry_price,sl,tp,result_R,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name,month,hour,pullback_depth_band,entry_distance_band
2026.01.26 11:50:00,2026.01.26 14:49:48,USDJPY,SHORT,0.14,153.61,154.156,31,32,0.0,0.0,-49.59,-49.59,10366.55,sl 154.150,179.8,2026.01.26 11:50:00,2026.01.26 14:45:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,15,2026.01.26 11:49:59,order_sent,153.610,154.150,152.800,-1.0111,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,153.803,154.411,154.190,155.337,LL_LH,5,-0.452,0.579,PERIOD_M15,154.411,153.803,154.130,53.78,1.19,3,false,154.130,2.91,85.53,PERIOD_M5,153.757,153.541,1,0.39,69.0,acceptable,100.00,3.03,0.540,1.50,0.1121,,,true,,true,,0.00,false,0.25,1,0.49,unclear,,0,1,0.39,85.53,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,11,50-61.8,2.00-3.00ATR
2026.01.26 10:25:00,2026.01.26 15:02:44,XAUUSD,LONG,0.02,5096.66,5073.11,30,33,0.0,0.0,-47.1,-47.1,10319.45,sl 5073.22,277.73,2026.01.26 10:25:00,2026.01.26 15:00:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,16,2026.01.26 10:24:59,order_sent,5096.66,5073.22,5131.82,-1.0047,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,5052.32,5093.14,4958.27,4989.68,HH_HL,6,28.57,27.47,PERIOD_M15,5052.32,5093.14,5073.96,46.99,1.30,5,false,5073.96,4.41,55.61,PERIOD_M5,5096.61,5096.97,1,0.06,31.0,early,100.00,4.56,23.44,1.50,0.0389,,,true,,true,,20.00,false,0.43,2,0.17,unclear,,0,1,0.06,55.61,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,10,38.2-50,3.00ATR+
2026.01.27 12:05:00,2026.01.27 13:51:24,XAUUSD,LONG,0.02,5094.36,5072.77,34,35,0.0,0.0,-43.18,-43.18,10276.27,sl 5072.81,106.4,2026.01.27 12:05:00,2026.01.27 13:50:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,17,2026.01.27 12:04:59,order_sent,5094.36,5072.81,5126.69,-1.0019,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,5057.33,5100.79,4990.04,5079.77,HH_HL,5,13.10,34.56,PERIOD_M15,5057.33,5100.79,5073.32,63.21,2.71,6,false,5073.32,4.26,48.41,PERIOD_M5,5094.35,5098.82,1,0.90,446.0,late,100.00,4.36,21.55,1.50,0.0425,,,true,,true,,70.00,true,2.19,3,1.04,unclear,,0,1,0.90,48.41,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,12,61.8-75,3.00ATR+
2026.01.28 10:30:00,2026.01.28 10:48:41,USDJPY,SHORT,0.27,152.452,152.744,36,37,0.0,0.0,-51.62,-51.62,10224.65,sl 152.740,18.68,2026.01.28 10:30:00,2026.01.28 10:45:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,18,2026.01.28 10:29:59,order_sent,152.452,152.740,152.020,-1.0139,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,152.085,153.058,153.162,154.870,LL_LH,12,-0.151,0.316,PERIOD_M15,153.058,152.085,152.719,65.16,3.84,6,false,152.719,2.23,27.44,PERIOD_M5,152.511,152.481,1,0.24,29.0,early,100.00,2.40,0.288,1.50,0.1752,,,true,,true,,20.00,false,0.30,2,0.14,unclear,,0,1,0.24,27.44,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,10,61.8-75,2.00-3.00ATR
2026.01.28 16:45:00,2026.01.28 17:08:08,XAUUSD,LONG,0.01,5279.35,5250.76,38,39,0.0,0.0,-28.59,-28.59,10196.06,sl 5250.86,23.13,2026.01.28 16:45:00,2026.01.28 17:05:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,19,2026.01.28 16:44:59,order_sent,5279.35,5250.86,5322.09,-1.0035,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,5238.64,5311.50,5157.36,5190.41,HH_HL,6,18.94,28.55,PERIOD_M15,5238.64,5311.50,5251.64,82.16,3.85,10,false,5251.64,2.65,38.03,PERIOD_M5,5270.59,5281.68,1,0.22,233.0,early,75.00,2.73,28.49,1.50,0.0201,,,true,,true,,55.00,false,1.50,2,0.25,unclear,,0,1,0.22,38.03,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,16,75-90,2.00-3.00ATR
2026.01.29 06:40:00,2026.01.29 10:43:46,XAUUSD,LONG,0.01,5563.68,5505.88,40,41,0.0,0.0,-57.8,-57.8,10138.26,sl 5506.76,243.77,2026.01.29 06:40:00,2026.01.29 10:40:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,20,2026.01.29 06:39:59,order_sent,5563.68,5506.76,5649.06,-1.0155,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,5268.65,5598.55,5235.79,5311.50,HH_HL,9,49.11,61.62,PERIOD_M15,5268.65,5598.55,5508.28,27.36,2.96,6,false,5508.28,4.86,16.79,PERIOD_M5,5552.45,5562.06,1,0.14,162.0,early,100.00,4.99,56.92,1.50,0.0184,,,true,,true,,90.00,true,1.80,4,0.08,unclear,,0,1,0.14,16.79,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,06,25-38.2,3.00ATR+
2026.01.30 13:55:00,2026.01.30 15:31:07,XAUUSD,SHORT,0.01,5119.29,5014.18,42,43,0.0,0.0,105.11,105.11,10243.37,tp 5014.35,96.12,2026.01.30 13:55:00,2026.01.30 15:30:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,21,2026.01.30 13:54:59,order_sent,5119.29,5189.25,5014.35,1.5024,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,5112.22,5241.35,5282.73,5450.90,LL_LH,9,-13.12,97.63,PERIOD_M15,5241.35,5112.22,5186.47,57.50,1.34,19,false,5186.47,3.32,52.03,PERIOD_M5,5105.88,5096.99,1,1.10,2230.0,late,100.00,3.45,69.96,1.50,0.0099,,,true,,true,,35.00,false,1.48,2,1.47,unclear,,0,1,1.10,52.03,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-01,13,50-61.8,3.00ATR+
2026.02.02 06:10:00,2026.02.02 08:23:19,XAUUSD,SHORT,0.01,4655.44,4474.39,44,45,0.0,0.0,181.05,181.05,10424.42,tp 4474.39,133.32,2026.02.02 06:10:00,2026.02.02 08:20:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,22,2026.02.02 06:09:59,order_sent,4655.44,4776.14,4474.39,1.5,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,4591.64,5145.76,4691.31,5241.35,LL_LH,15,-66.26,127.35,PERIOD_M15,5145.76,4591.64,4772.97,32.72,2.86,6,false,4772.97,3.68,21.21,PERIOD_M5,4630.34,4610.70,1,1.40,4474.0,late,100.00,3.78,120.70,1.50,0.0078,,,true,,true,,70.00,true,2.37,3,1.49,unclear,,0,1,1.40,21.21,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,06,25-38.2,3.00ATR+
2026.02.05 16:25:00,2026.02.05 16:47:51,GBPUSD,SHORT,0.3,1.3579,1.35534,47,48,0.0,0.0,76.8,76.8,10501.22,tp 1.35534,22.85,2026.02.05 16:25:00,2026.02.05 16:45:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,23,2026.02.05 16:24:59,order_sent,1.35790,1.35961,1.35534,1.4971,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,1.35560,1.36146,1.36381,1.36319,LL_LH,5,-0.00085,0.00251,PERIOD_M15,1.36146,1.35560,1.35942,65.19,1.75,3,false,1.35942,1.42,25.94,PERIOD_M5,1.35697,1.35649,1,1.32,141.0,late,100.00,1.60,0.00171,1.50,0.1775,,,true,,true,,0.00,false,1.07,1,1.62,unclear,,0,1,1.32,25.94,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,16,61.8-75,1.00-1.50ATR
2026.02.05 16:20:00,2026.02.05 16:51:46,XAUUSD,SHORT,0.01,4815.83,4869.4,46,49,0.0,0.0,-53.57,-53.57,10447.65,sl 4869.28,31.77,2026.02.05 16:20:00,2026.02.05 16:50:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,24,2026.02.05 16:19:59,order_sent,4815.83,4869.28,4735.66,-1.0022,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,4789.58,4943.48,4853.08,5023.75,LL_LH,11,-3.26,62.24,PERIOD_M15,4943.48,4789.58,4867.74,50.79,2.53,3,false,4867.74,2.33,33.73,PERIOD_M5,4820.51,4814.04,1,0.08,179.0,early,100.00,2.39,53.45,1.50,0.0090,,,true,,true,,20.00,false,0.96,1,0.18,unclear,,0,1,0.08,33.73,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,16,50-61.8,2.00-3.00ATR
2026.02.05 17:35:00,2026.02.05 18:43:23,XAUUSD,SHORT,0.01,4814.43,4872.49,51,52,0.0,0.0,-58.06,-58.06,10389.59,sl 4871.82,68.38,2026.02.05 17:35:00,2026.02.05 18:40:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,25,2026.02.05 17:34:59,order_sent,4814.43,4871.82,4728.35,-1.0117,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,4789.58,4943.48,4853.08,5023.75,LL_LH,12,-4.97,65.14,PERIOD_M15,4943.48,4789.58,4869.91,52.20,2.10,3,false,4869.91,2.16,36.05,PERIOD_M5,4822.00,4819.84,1,0.21,541.0,early,100.00,2.24,57.39,1.50,0.0082,,,true,,true,,20.00,false,0.33,2,0.03,unclear,,0,1,0.21,36.05,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,17,50-61.8,2.00-3.00ATR
2026.02.06 05:30:00,2026.02.06 07:25:26,XAUUSD,SHORT,0.01,4811.62,4848.96,53,54,0.0,0.0,-37.34,-37.34,10352.25,sl 4848.60,115.43,2026.02.06 05:30:00,2026.02.06 07:25:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,26,2026.02.06 05:29:59,order_sent,4811.62,4848.60,4756.15,-1.0097,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,4655.05,4906.79,4800.46,4943.48,LL_LH,10,-16.43,67.59,PERIOD_M15,4906.79,4655.05,4846.45,76.03,4.46,3,false,4846.45,1.86,13.84,PERIOD_M5,4809.01,4802.05,1,0.51,957.0,acceptable,100.00,1.97,36.98,1.50,0.0112,,,true,,true,,35.00,false,1.37,1,0.52,unclear,,0,1,0.51,13.84,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,05,75-90,1.50-2.00ATR
2026.02.05 16:55:00,2026.02.06 15:31:21,GBPUSD,SHORT,0.11,1.35507,1.3596,50,55,0.0,-0.16,-49.99,-49.989999999999995,10302.26,sl 1.35960,1356.35,2026.02.05 16:55:00,2026.02.06 15:30:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,27,2026.02.05 16:54:59,order_sent,1.35507,1.35960,1.34828,-1.0,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,1.35560,1.36146,1.36381,1.36319,LL_LH,5,-0.00085,0.00251,PERIOD_M15,1.36146,1.35560,1.35942,65.19,1.70,5,false,1.35942,3.61,74.23,PERIOD_M5,1.35617,1.35474,1,0.27,33.0,acceptable,100.00,3.76,0.00453,1.50,0.1494,,,true,,true,,35.00,false,1.89,2,0.31,unclear,,0,1,0.27,74.23,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,16,61.8-75,3.00ATR+
2026.02.09 05:10:00,2026.02.11 12:44:29,XAUUSD,LONG,0.01,5018.82,5096.81,56,57,0.0,-1.66,76.33,76.33,10378.59,tp 5095.08,3334.48,2026.02.09 05:10:00,2026.02.11 12:40:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,28,2026.02.09 05:09:59,order_sent,5018.82,4967.98,5095.08,1.534,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4936.69,5046.93,4655.05,4971.44,HH_HL,6,6.82,37.77,PERIOD_M15,4936.69,5046.93,4969.19,70.52,3.21,4,false,4969.19,4.13,45.02,PERIOD_M5,5006.37,5016.00,1,0.23,282.0,early,100.00,4.24,50.84,1.50,0.0258,,,true,,true,,55.00,false,1.58,1,0.08,unclear,,0,1,0.23,45.02,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,05,61.8-75,3.00ATR+
2026.02.11 17:15:00,2026.02.12 05:12:02,USDJPY,SHORT,0.12,153.333,152.37,58,59,0.0,-4.15,71.69,71.69,10450.28,tp 152.370,717.03,2026.02.11 17:15:00,2026.02.12 05:10:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,29,2026.02.11 17:14:59,order_sent,153.333,153.975,152.370,1.5,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,152.791,154.510,154.041,154.578,LL_LH,15,-0.302,0.407,PERIOD_M15,154.510,152.791,153.955,67.71,3.47,3,false,153.955,3.34,36.18,PERIOD_M5,153.473,153.185,1,0.80,148.0,unclear,100.00,3.45,0.642,1.50,0.1075,,,true,,true,,35.00,false,1.28,2,0.89,unclear,,0,1,0.80,36.18,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,17,61.8-75,3.00ATR+
2026.02.12 15:25:00,2026.02.12 16:19:18,XAUUSD,LONG,0.03,5071.53,5055.58,60,61,0.0,0.0,-47.85,-47.85,10402.43,sl 5055.60,54.3,2026.02.12 15:25:00,2026.02.12 16:15:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,30,2026.02.12 15:24:59,order_sent,5071.53,5055.60,5095.43,-1.0013,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,5047.28,5080.79,5045.11,5078.27,HH_HL,7,2.98,20.20,PERIOD_M15,5047.28,5080.79,5056.01,73.95,3.05,10,false,5056.01,2.92,46.31,PERIOD_M5,5068.64,5070.09,1,0.27,144.0,acceptable,100.00,3.00,15.93,1.50,0.0489,,,true,,true,,90.00,true,2.86,5,0.06,unclear,,0,1,0.27,46.31,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,15,61.8-75,2.00-3.00ATR
2026.02.17 19:20:00,2026.02.17 20:40:49,XAUUSD,SHORT,0.01,4863.32,4894.92,62,63,0.0,0.0,-31.6,-31.6,10370.83,sl 4894.84,80.82,2026.02.17 19:20:00,2026.02.17 20:40:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,31,2026.02.17 19:19:59,order_sent,4863.32,4894.84,4816.04,-1.0025,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,4842.15,4944.34,4907.62,5000.82,LL_LH,5,-8.62,32.82,PERIOD_M15,4944.34,4842.15,4893.57,50.32,2.02,5,false,4893.57,3.07,29.60,PERIOD_M5,4861.75,4855.32,1,0.81,800.0,unclear,100.00,3.20,31.52,1.50,0.0213,,,true,,true,,70.00,true,1.41,6,1.32,unclear,,0,1,0.81,29.60,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,19,50-61.8,3.00ATR+
2026.02.18 01:10:00,2026.02.18 01:53:32,XAUUSD,SHORT,0.04,4874.69,4855.72,64,65,0.0,0.0,75.88,75.88,10446.71,tp 4855.72,43.53,2026.02.18 01:10:00,2026.02.18 01:50:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,32,2026.02.18 01:09:59,order_sent,4874.69,4887.34,4855.72,1.4996,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,4842.15,4910.52,4907.62,4944.34,LL_LH,8,-9.65,28.64,PERIOD_M15,4910.52,4842.15,4886.84,65.36,4.48,3,false,4886.84,2.18,17.77,PERIOD_M5,4877.83,4870.80,1,0.70,389.0,unclear,75.00,2.27,12.65,1.50,0.0377,,,true,,true,,35.00,false,1.25,1,2.59,unclear,,0,1,0.70,17.77,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,01,61.8-75,2.00-3.00ATR
2026.02.20 15:10:00,2026.02.20 15:33:02,XAUUSD,LONG,0.06,5026.89,5019.12,66,67,0.0,0.0,-46.62,-46.62,10400.09,sl 5019.13,23.03,2026.02.20 15:10:00,2026.02.20 15:30:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,33,2026.02.20 15:09:59,order_sent,5026.89,5019.13,5038.53,-1.0013,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,5005.05,5042.58,4981.71,5014.76,HH_HL,5,9.76,18.90,PERIOD_M15,5005.05,5042.58,5019.60,61.23,2.44,12,false,5019.60,1.25,19.42,PERIOD_M5,5025.61,5028.49,1,0.27,160.0,acceptable,100.00,1.33,7.76,1.50,0.0361,,,true,,true,,0.00,false,0.99,2,0.28,unclear,,0,1,0.27,19.42,0.00,0.00,third_wave_initial,clean_pullback_and_near_reclaim,DowFractal_ThirdWave_Regime,2026-02,15,50-61.8,1.00-1.50ATR
2026.02.23 14:50:00,2026.02.23 15:25:58,XAUUSD,LONG,0.03,5160.44,5146.17,68,69,0.0,0.0,-42.81,-42.81,10357.28,sl 5146.19,35.97,2026.02.23 14:50:00,2026.02.23 15:25:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,34,2026.02.23 14:49:59,order_sent,5160.44,5146.19,5181.82,-1.0014,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,5122.33,5176.57,4989.93,5171.87,HH_HL,10,14.96,23.65,PERIOD_M15,5122.33,5176.57,5146.59,55.27,3.71,6,false,5146.59,3.18,25.53,PERIOD_M5,5154.69,5164.33,1,0.89,389.0,unclear,100.00,3.27,14.25,1.50,0.0482,,,true,,true,,70.00,true,3.25,4,0.93,unclear,,0,1,0.89,25.53,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,14,50-61.8,3.00ATR+
2026.02.23 21:25:00,2026.02.24 01:03:50,XAUUSD,LONG,0.02,5211.85,5243.92,70,71,0.0,-1.67,62.47,62.47,10419.75,tp 5243.82,218.83,2026.02.23 21:25:00,2026.02.24 01:00:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,35,2026.02.23 21:24:59,order_sent,5211.85,5190.54,5243.82,1.5049,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,5141.45,5219.02,5122.33,5176.57,HH_HL,5,21.02,23.28,PERIOD_M15,5141.45,5219.02,5191.17,35.90,2.22,7,false,5191.17,4.62,26.66,PERIOD_M5,5212.10,5212.44,1,0.13,59.0,early,75.00,4.76,21.31,1.50,0.0446,,,true,,true,,35.00,false,0.70,3,0.58,unclear,,0,1,0.13,26.66,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,21,25-38.2,3.00ATR+
2026.02.24 08:00:00,2026.02.24 08:35:05,XAUUSD,LONG,0.02,5182.83,5162.93,72,73,0.0,0.0,-39.8,-39.8,10379.95,sl 5162.95,35.08,2026.02.24 08:00:00,2026.02.24 08:35:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,36,2026.02.24 07:59:59,order_sent,5182.83,5162.95,5212.65,-1.001,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,5145.39,5249.70,5141.45,5219.02,HH_HL,6,19.03,28.15,PERIOD_M15,5145.39,5249.70,5163.42,82.71,9.27,4,false,5163.42,3.54,18.61,PERIOD_M5,5175.36,5180.81,1,0.37,202.0,acceptable,100.00,3.62,19.88,1.50,0.0364,,,true,,true,,90.00,true,1.75,3,0.20,unclear,,0,1,0.37,18.61,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,08,75-90,3.00ATR+
2026.02.24 09:25:00,2026.02.24 14:18:11,XAUUSD,LONG,0.02,5174.89,5155.77,74,75,0.0,0.0,-38.24,-38.24,10341.71,sl 5156.14,293.18,2026.02.24 09:25:00,2026.02.24 14:15:00,2026-Q1,2026-01-01,2026-03-31,2026YTD sample,current,ThirdWave_regime_BOTH_all_5m,2026_q1_thirdwave_v4,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_v4_A_current_regime_all_5m,37,2026.02.24 09:24:59,order_sent,5174.89,5156.14,5203.02,-1.0197,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,5145.39,5249.70,5141.45,5219.02,HH_HL,8,18.06,25.78,PERIOD_M15,5145.39,5249.70,5156.65,89.21,9.11,3,false,5156.65,2.65,17.49,PERIOD_M5,5175.16,5178.84,1,0.57,395.0,acceptable,100.00,2.72,18.75,1.50,0.0305,,,true,,true,,35.00,false,1.23,2,0.59,unclear,,0,1,0.57,17.49,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2026-02,09,75-90,2.00-3.00ATR
