entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_permission_mode,allowed_direction,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,target_room_score,retest_score,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,final_score,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode,run_id,scenario_id,scenario_name,scenario_mode,experiment_id,htf_permission_id,htf_permission_value,htf_alignment_value,break_even_id,break_even_value,filter_orderable_before_session_selection,diagnostic_only,preset,tester_ini,year,month,target_room_bucket,retest_score_bucket,obstacle_distance_bucket,final_score_bucket
2025.03.03 16:30:00,2025.03.03 22:30:00,session_reversal_pullback_clean_target_path_first120,EURUSD,LONG,2025.03.03 16:15:00,16,13,22,london_newyork_overlap,2025.03.03 13:00,15,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.04756000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,no_confirmed_wave3_break,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,double_bottom,4.200,none,0.000,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,1.05000000,1.04839000,1.05000000,round_number,0.6606,session_high|opening_range_high|neckline_level,1.04839000,0.1784,false,false,true,false,1.50,1.05183000,-0.300,0.200,0-30,true,true,none,order_sent,4.100,1.04856000,1.04726000,1.04638000,1.05183000,0.00218000,-0.5963,1.04638000,1.04638000,true,false,none,0.0000,,-1,0.7936,0.8761,time,false,false,false,true,-0.5963,0.0000,-14.30,0.00,0.00,-14.30,0.110,1.500,24,0.00095286,18.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,42,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
2025.03.05 17:00:00,2025.03.05 23:00:00,session_reversal_pullback_clean_target_path_first120,GBPUSD,LONG,2025.03.05 16:45:00,16,13,22,london_newyork_overlap,2025.03.05 13:00,45,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.28509000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,break_above_without_higher_pullback,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,H4_NONE_break_above_without_higher_pullback|H1_LONG_confirmed_break_above_swing_high,true,1.29000000,1.28688000,1.29000000,round_number,0.6415,session_high|opening_range_high|neckline_level,1.28688000,0.0971,false,false,true,false,1.50,1.29398000,-0.300,0.200,30-60,true,true,none,order_sent,4.400,1.28703000,1.28993000,1.28240000,1.29398000,0.00463000,0.6263,1.28240000,1.28240000,true,false,none,0.0000,,-1,0.6350,0.4060,time,false,false,false,true,0.6263,0.0000,14.50,0.00,0.00,14.50,0.050,1.501,24,0.00154429,20.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,46,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
2025.03.05 20:00:00,2025.03.06 02:00:00,session_reversal_pullback_clean_target_path_first120,AUDJPY,LONG,2025.03.05 19:45:00,19,16,1,new_york,2025.03.05 16:00,45,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,94.01600000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,no_confirmed_wave3_break,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,94.16400000,94.14900000,94.22500000,current_day_high,0.1244,session_high|opening_range_high|neckline_level,94.16400000,0.0577,false,false,true,false,1.50,95.05400000,-0.300,0.200,30-60,true,true,none,order_sent,4.400,94.15000000,94.33300000,93.54700000,95.05400000,0.60300000,0.3035,93.54700000,93.54700000,true,false,none,0.0000,,-1,0.4046,0.3698,time,false,false,false,true,0.3035,0.0000,7.31,0.00,0.32,7.63,0.060,1.499,24,0.24271429,28.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,47,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
2025.03.10 17:45:00,2025.03.10 18:33:48,session_reversal_pullback_clean_target_path_first120,USDJPY,SHORT,2025.03.10 17:30:00,17,14,23,london_newyork_overlap,2025.03.10 13:00,90,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,146.71300000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,146.71300000,146.63300000,146.63300000,current_day_low,0.0074,session_low|opening_range_low|neckline_level,146.63300000,0.0196,false,false,true,false,1.50,145.82100000,-0.300,0.200,90-120,true,true,none,order_sent,4.400,146.63700000,147.18100000,147.18100000,145.82100000,0.54400000,-1.0000,147.18100000,147.18100000,true,false,none,0.0000,,-1,0.0239,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-22.18,0.00,0.00,-22.18,0.060,1.500,3,0.20421429,18.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,50,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
2025.03.11 04:15:00,2025.03.11 05:06:56,session_reversal_pullback_clean_target_path_first120,AUDJPY,SHORT,2025.03.11 04:00:00,4,1,10,tokyo,2025.03.11 00:00,60,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,92.06300000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,91.84500000,91.83800000,91.83800000,current_day_low,0.0070,session_low|opening_range_low|neckline_level,91.83800000,0.0210,false,false,true,false,1.50,91.19700000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,91.84100000,92.27200000,92.27000000,91.19700000,0.42900000,-1.0047,92.27000000,92.27000000,true,false,none,0.0000,,-1,0.0723,1.0047,full_sl,true,false,false,false,-1.0047,0.0000,-23.43,0.00,0.00,-23.43,0.080,1.501,3,0.14307143,28.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,52,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
2025.03.11 16:30:00,2025.03.11 22:30:00,session_reversal_pullback_clean_target_path_first120,EURUSD,LONG,2025.03.11 16:15:00,16,13,22,london_newyork_overlap,2025.03.11 13:00,15,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.09134000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,double_bottom,4.200,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.09500000,1.09227000,1.09500000,round_number,0.8339,session_high|opening_range_high|neckline_level,1.09227000,0.1662,false,false,true,false,1.50,1.09704000,0.000,0.200,0-30,true,true,none,order_sent,4.700,1.09244000,1.09267000,1.08937000,1.09704000,0.00307000,0.0749,1.08937000,1.08937000,true,false,none,0.0000,,-1,0.7166,0.9870,time,false,false,false,true,0.0749,0.0000,1.61,0.00,0.00,1.61,0.070,1.498,24,0.00102286,18.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,54,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,zero,high,0_8_to_1_0r,gte_1_1
2025.03.12 11:45:00,2025.03.12 17:45:00,session_reversal_pullback_clean_target_path_first120,EURJPY,LONG,2025.03.12 11:30:00,11,8,17,london,2025.03.12 07:00,90,first_120min,false,true,3,EURJPY,highest_score_in_session_bar,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,161.68300000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,break_above_without_higher_pullback,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,double_bottom,4.200,LONG,false,H4_NONE_break_above_without_higher_pullback|H1_LONG_confirmed_break_above_swing_high,true,162.50000000,162.02800000,162.50000000,round_number,0.8038,session_high|opening_range_high|neckline_level,162.02800000,0.0258,false,false,true,false,1.50,162.90500000,0.000,0.200,90-120,true,true,none,order_sent,4.700,162.03300000,161.76400000,161.45200000,162.90500000,0.58100000,-0.4630,161.45200000,161.45200000,true,false,none,0.0000,,-1,0.5370,0.7212,time,false,false,false,true,-0.4630,0.0000,-10.97,0.00,0.00,-10.97,0.060,1.501,24,0.19371429,33.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,56,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,zero,high,0_8_to_1_0r,gte_1_1
2025.03.12 19:15:00,2025.03.13 01:15:13,session_reversal_pullback_clean_target_path_first120,AUDJPY,LONG,2025.03.12 19:00:00,19,16,1,new_york,2025.03.12 16:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,93.57200000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,break_above_without_higher_pullback,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,inverse_head_and_shoulders,4.500,LONG,false,H4_NONE_break_above_without_higher_pullback|H1_LONG_confirmed_break_above_swing_high,true,93.82800000,93.68900000,93.82800000,current_day_high,0.2580,session_high|opening_range_high|neckline_level,93.68900000,0.0956,false,false,true,false,1.50,94.41000000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,93.70700000,93.75000000,93.23800000,94.41000000,0.46900000,0.0917,93.23800000,93.23800000,true,false,none,0.0000,,-1,0.1279,0.5970,time,false,false,false,true,0.0917,0.0000,2.05,0.00,0.38,2.43,0.070,1.499,24,0.18821429,28.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,58,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
2025.03.13 20:15:00,2025.03.13 23:45:02,session_reversal_pullback_clean_target_path_first120,GBPJPY,SHORT,2025.03.13 20:00:00,20,17,2,new_york,2025.03.13 16:00,60,first_120min,false,true,3,GBPJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,190.98900000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,190.98900000,190.93200000,190.93200000,current_day_low,0.0435,session_low|opening_range_low|neckline_level,190.93200000,0.0837,false,false,true,false,1.50,190.19500000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,190.95400000,191.46300000,191.46000000,190.19500000,0.50600000,-1.0059,191.46000000,191.46000000,true,false,none,0.0000,,-1,0.4427,1.0059,full_sl,true,false,false,false,-1.0059,0.0000,-24.21,0.00,0.00,-24.21,0.070,1.500,14,0.26271429,38.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,60,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
2025.03.17 20:15:00,2025.03.18 02:15:00,session_reversal_pullback_clean_target_path_first120,GBPJPY,LONG,2025.03.17 20:00:00,20,17,2,new_york,2025.03.17 16:00,60,first_120min,false,true,3,GBPJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,193.09500000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,none,0.000,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,193.46800000,193.31700000,193.46800000,current_day_high,0.2367,session_high|opening_range_high|neckline_level,193.31700000,0.0655,false,false,true,false,1.50,194.20400000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,193.33000000,193.90700000,192.74700000,194.20400000,0.58300000,0.9897,192.74700000,192.74700000,true,false,none,0.0000,,-1,1.1595,0.3636,time,false,false,false,true,0.9897,0.0000,23.52,0.00,0.22,23.74,0.060,1.499,24,0.19842857,38.00,4.400,other,false,not_invalidated,DEAL_REASON_EXPERT,62,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
2025.03.20 16:30:00,2025.03.20 17:01:26,session_reversal_pullback_clean_target_path_first120,EURJPY,SHORT,2025.03.20 16:15:00,16,13,22,london_newyork_overlap,2025.03.20 13:00,15,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,160.87600000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,160.82400000,160.76000000,160.76000000,current_day_low,0.0525,session_low|opening_range_low|neckline_level,160.76000000,0.1071,false,false,true,false,1.50,160.09800000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,160.78400000,161.24400000,161.24100000,160.09800000,0.45700000,-1.0066,161.24100000,161.24100000,true,false,none,0.0000,,-1,0.1247,1.0066,full_sl,true,false,false,false,-1.0066,0.0000,-21.88,0.00,0.00,-21.88,0.070,1.501,2,0.22414286,30.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,64,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
2025.03.24 17:00:00,2025.03.24 23:00:00,session_reversal_pullback_clean_target_path_first120,USDJPY,LONG,2025.03.24 16:45:00,16,13,22,london_newyork_overlap,2025.03.24 13:00,45,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,149.86200000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,none,0.000,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,150.50000000,150.24900000,150.50000000,round_number,0.7267,session_high|opening_range_high|neckline_level,150.24900000,0.0087,false,false,true,false,1.50,150.76600000,-0.300,0.200,30-60,true,true,none,order_sent,4.400,150.25000000,150.63700000,149.90600000,150.76600000,0.34400000,1.1250,149.90600000,149.90600000,true,true,price_1_1r_close,1.4012,2025.03.24 18:45:00,8,1.4506,1.1628,time,false,false,false,true,1.4012,-0.2762,25.69,0.00,0.00,25.69,0.100,1.500,24,0.11471429,18.00,4.400,other,false,not_invalidated,DEAL_REASON_EXPERT,66,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
2025.03.25 03:15:00,2025.03.25 04:47:02,session_reversal_pullback_clean_target_path_first120,USDJPY,LONG,2025.03.25 03:00:00,3,0,9,tokyo,2025.03.25 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,150.75700000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,inverse_head_and_shoulders,4.500,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,150.90000000,150.85600000,150.90000000,current_day_high,0.0558,session_high|opening_range_high|neckline_level,150.90000000,0.1672,false,false,true,false,1.50,151.26300000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,150.88600000,150.63500000,150.63500000,151.26300000,0.25100000,-1.0000,150.63500000,150.63500000,true,false,none,0.0000,,-1,0.1952,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-23.33,0.00,0.00,-23.33,0.140,1.502,6,0.08371429,16.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,68,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
2025.03.27 19:45:00,2025.03.28 01:45:00,session_reversal_pullback_clean_target_path_first120,EURJPY,LONG,2025.03.27 19:30:00,19,16,1,new_york,2025.03.27 16:00,30,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,162.98100000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,no_confirmed_wave3_break,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,inverse_head_and_shoulders,4.500,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,163.15600000,163.14900000,163.15600000,current_day_high,0.0024,session_high|opening_range_high|neckline_level,163.15600000,0.0061,false,false,true,false,1.50,163.78300000,-0.300,0.200,30-60,true,true,none,order_sent,4.400,163.15500000,163.09400000,162.73600000,163.78300000,0.41900000,-0.1456,162.73600000,162.73600000,true,false,none,0.0000,,-1,0.4678,0.4558,time,false,false,false,true,-0.1456,0.0000,-3.24,0.00,0.09,-3.15,0.080,1.499,24,0.16514286,30.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,70,break_even_at_1_1r,clean_first120__h1_h4_notopp__be_1_1r,clean_target_path_first120,session_reversal_pullback_clean_target_path_first120,3,prefilter_h1_h4_notopp,h1_h4_notopp,1,0,be_1_1r,2,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_clean_first120__h1_h4_notopp__be_1_1r_2025.ini,2025,2025-03,negative,high,lt_0_8r,gte_1_1
